112,"2,2,3-trimethylbutane","464-06-2","","43160",0,0,"",100.20194,0,,,,,100.20194,-99,,"Known compounds or mixtures"
113,"2,2,3-trimethylpentane","564-02-3","","43296",0,0,"",114.22852,0,,,,,114.22852,-99,,"Known compounds or mixtures"
114,"2,2,4,6,6-pentamethylheptane","13475-82-6","","99243",0,0,"",170.33484,0,,,,,170.33484,-99,,"Known compounds or mixtures"
115,"2,2,4-trimethyl-1,3-pentanediol isobutyrate (texanol)","25265-77-4","","99247",0,0,"",216.31716,0,,,,,216.31716,-99,,"Known compounds or mixtures"
116,"2,2,4-trimethylheptane","14720-74-2","","98174",0,0,"",142.28168,0,,,,,142.28168,-99,,"Known compounds or mixtures"
117,"2,2,4-trimethylhexane","16747-26-5","","45222",0,0,"",128.25510,0,,,,,128.25510,-99,,"Known compounds or mixtures"
118,"2,2,4-trimethylpentane","540-84-1","","43276",1,1,"PA224M",114.22852,0,,,,,114.22852,-99,,"Known compounds or mixtures"
120,"2,2,5-trimethylheptane","20291-95-6","","43252",0,0,"",142.28168,0,,,,,142.28168,-99,,"Known compounds or mixtures"
121,"2,2,5-trimethylhexane","3522-94-9","","98033",0,0,"",128.25510,0,,,,,128.25510,-99,,"Known compounds or mixtures"
122,"2,2-dimethylbutane","75-83-2","","43291",1,0,"BU22DM",86.17536,0,,,,,86.17536,-99,,"Known compounds or mixtures"
123,"2,2-dimethylheptane","1071-26-7","","91056",0,0,"",128.25510,0,,,,,128.25510,-99,,"Known compounds or mixtures"
124,"2,2-dimethylhexane","590-73-8","","98138",0,0,"",114.22852,0,,,,,114.22852,-99,,"Known compounds or mixtures"
125,"2,2-dimethyloctane","15869-87-1","","98175",0,0,"",142.28168,0,,,,,142.28168,-99,,"Known compounds or mixtures"
126,"2,2-dimethylpentane","590-35-2","","90042",0,0,"",100.20194,0,,,,,100.20194,-99,,"Known compounds or mixtures"
127,"2,2-dimethylpropane","463-82-1","","98130",0,0,"",72.14878,0,,,,,72.14878,-99,,"Known compounds or mixtures"
128,"2,3,3-trimethylpentane","560-21-4","","43280",0,0,"",114.22852,0,,,,,114.22852,-99,,"Known compounds or mixtures"
129,"2,3,4-trimethylhexane","921-47-1","","91053",0,0,"",128.25510,0,,,,,128.25510,-99,,"Known compounds or mixtures"
130,"2,3,4-trimethylpentane","565-75-3","","43279",1,0,"PA234M",114.22852,0,,,,,114.22852,-99,,"Known compounds or mixtures"
131,"2,3,5-trimethylheptane","20278-85-7","","99127",0,0,"",142.28168,0,,,,,142.28168,-99,,"Known compounds or mixtures"
132,"2,3,5-trimethylhexane","1069-53-0","","98141",0,0,"",128.25510,0,,,,,128.25510,-99,,"Known compounds or mixtures"
133,"2,3-dimethyl-1-butene","563-78-0","","43234",0,0,"",84.15948,0,,,,,84.15948,-99,,"Known compounds or mixtures"
134,"2,3-dimethyl-2-octene","19781-18-1","","91092",0,0,"",140.26580,0,,,,,140.26580,-99,,"Known compounds or mixtures"
135,"2,3-dimethyl-2-pentene","10574-37-5","","90061",0,0,"",98.18606,0,,,,,98.18606,-99,,"Known compounds or mixtures"
136,"2,3-dimethylbutane","79-29-8","","98001",1,0,"BU23DM",86.17536,0,,,,,86.17536,-99,,"Known compounds or mixtures"
137,"2,3-dimethylheptane","3074-71-3","","98145",0,0,"",128.25510,0,,,,,128.25510,-99,,"Known compounds or mixtures"
138,"2,3-dimethylhexane","584-94-1","","98139",0,0,"",114.22852,0,,,,,114.22852,-99,,"Known compounds or mixtures"
139,"2,3-dimethyloctane","7146-60-3","","98183",0,0,"",142.28168,0,,,,,142.28168,-99,,"Known compounds or mixtures"
140,"2,3-dimethylpentane","565-59-3","","43274",1,0,"PEN23M",100.20194,0,,,,,100.20194,-99,,"Known compounds or mixtures"
141,"2,4,4-trimethyl-1-pentene","107-39-1","","98054",0,0,"",112.21264,0,,,,,112.21264,-99,,"Known compounds or mixtures"
142,"2,4,4-trimethyl-2-pentene","107-40-4","","98055",0,0,"",112.21264,0,,,,,112.21264,-99,,"Known compounds or mixtures"
